ID;Endereço Ip;País;Código do País;Região;Cidade;Data_hora;Data;Hora;Método;Recurso;Protocolo;Status code;Bytes
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
26;192.168.1.1;;;;;2025-04-17 01:04:45;2025-04-17;01:04:45;GET;/api/data;HTTP/1.1;500;2204
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
27;192.168.1.1;;;;;2025-04-17 01:04:15;2025-04-17;01:04:15;POST;/api/data;HTTP/1.1;404;4206
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
28;172.16.0.3;;;;;2025-04-17 01:03:45;2025-04-17;01:03:45;DELETE;/logout;HTTP/1.1;400;4436
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
29;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:03:15;2025-04-17;01:03:15;POST;/index.html;HTTP/1.1;500;1552
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
30;172.16.0.3;;;;;2025-04-17 01:02:45;2025-04-17;01:02:45;PUT;/index.html;HTTP/1.1;301;3822
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
31;203.0.113.10;United States;US;New York;New York;2025-04-17 01:02:15;2025-04-17;01:02:15;PUT;/login;HTTP/1.1;400;1436
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
32;10.0.0.5;;;;;2025-04-17 01:01:45;2025-04-17;01:01:45;DELETE;/api/data;HTTP/1.1;500;3575
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
33;8.8.8.8;United States;US;Virginia;Ashburn;2025-04-17 01:01:15;2025-04-17;01:01:15;GET;/index.html;HTTP/1.1;400;429
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
34;10.0.0.5;;;;;2025-04-17 01:00:45;2025-04-17;01:00:45;DELETE;/logout;HTTP/1.1;500;1228
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
35;10.0.0.5;;;;;2025-04-17 01:00:15;2025-04-17;01:00:15;PUT;/api/data;HTTP/1.1;500;1294
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
36;172.16.0.3;;;;;2025-04-17 00:59:45;2025-04-17;00:59:45;PUT;/api/data;HTTP/1.1;301;2659
